t_sec,target_speed_mmps,measured_speed_mmps,brake_percent,flags,fault_bits,target_steer_millirad,measured_steer_millirad
187.839,0,0,0,2,2,0,52
187.889,0,0,0,2,2,0,52
187.94,0,0,0,2,2,0,52
187.989,0,0,0,2,2,0,40
188.04,0,0,0,2,2,0,49
188.089,0,0,0,2,2,0,64
188.139,0,0,0,2,2,0,55
188.189,0,0,0,2,2,0,58
188.24,0,0,0,2,2,0,61
188.29,0,0,0,2,2,0,58
188.34,0,0,0,2,2,0,49
188.39,0,0,0,2,2,0,43
188.44,0,0,0,2,2,0,46
188.49,0,0,0,2,2,0,52
188.54,0,0,0,2,2,0,49
188.589,0,0,0,2,2,0,58
188.639,0,0,0,2,2,0,55
188.689,0,0,0,2,2,0,58
188.739,0,0,0,2,2,0,58
188.79,0,0,0,2,2,0,52
188.839,0,0,0,2,2,0,52
188.89,0,0,0,2,2,0,64
188.94,0,0,0,2,2,0,52
188.989,0,0,0,2,2,0,52
189.04,0,0,0,2,2,0,43
189.089,0,0,0,2,2,0,40
189.139,0,0,0,2,2,0,52
189.189,0,0,0,2,2,0,58
189.24,0,0,0,2,2,0,58
189.289,0,0,0,2,2,0,58
189.34,0,0,0,2,2,0,40
189.389,0,0,0,2,2,0,52
189.44,0,0,0,2,2,0,58
189.489,0,0,0,2,2,0,49
189.539,0,0,0,2,2,0,58
189.59,0,0,0,2,2,0,49
189.639,0,0,0,2,2,0,52
189.689,0,0,0,2,2,0,46
189.74,0,0,0,2,2,0,46
189.79,0,0,0,2,2,0,55
189.839,0,0,0,2,2,0,70
189.89,0,0,0,2,2,0,64
189.94,0,0,0,2,2,0,64
189.99,0,0,0,2,2,0,52
190.039,0,0,0,2,2,0,43
190.09,0,0,0,2,2,0,46
190.14,0,0,0,2,2,0,55
190.19,0,0,0,2,2,0,46
190.24,0,0,0,2,2,0,64
190.289,0,0,0,2,2,0,55
190.34,0,0,0,2,2,0,55
190.39,0,0,0,2,2,0,58
190.439,0,0,0,2,2,0,64
190.489,0,0,0,2,2,0,76
190.54,0,0,0,2,2,0,52
190.589,0,0,0,2,2,0,58
190.64,0,0,0,2,2,0,55
190.69,0,0,0,2,2,0,52
190.74,0,0,0,2,2,0,52
190.789,0,0,0,2,2,0,58
190.839,0,0,0,2,2,0,49
190.889,0,0,0,2,2,0,64
190.939,0,0,0,2,2,0,55
190.99,0,0,0,2,2,0,58
191.039,0,0,0,2,2,0,49
191.089,0,0,0,2,2,0,61
191.14,0,0,0,2,2,0,61
191.189,0,0,0,2,2,0,46
191.239,0,0,0,2,2,0,52
191.289,0,0,0,2,2,0,40
191.339,0,0,0,2,2,0,52
191.389,0,0,0,2,2,0,55
191.439,0,0,0,2,2,0,49
191.489,0,0,0,2,2,0,46
191.54,0,0,0,2,2,0,52
191.589,0,0,0,2,2,0,37
191.639,0,0,0,2,2,0,49
191.689,0,0,0,2,2,0,49
191.739,0,0,0,2,2,0,52
191.789,0,0,0,2,2,0,49
191.839,0,0,0,2,2,0,55
191.889,0,0,0,2,2,0,49
191.939,0,0,0,2,2,0,52
191.989,0,0,0,2,2,0,49
192.039,0,0,0,2,2,0,61
192.09,0,0,0,2,2,0,52
192.139,0,0,0,2,2,0,58
192.189,0,0,0,2,2,0,61
192.239,0,0,0,2,2,0,55
192.289,0,0,0,2,2,0,67
192.34,0,0,0,2,2,0,46
192.389,0,0,0,2,2,0,52
192.44,0,0,0,2,2,0,67
192.489,0,0,0,2,2,0,49
192.539,0,0,0,2,2,0,85
192.589,0,0,0,2,2,0,49
192.639,0,0,0,2,2,0,46
192.689,0,0,0,2,2,0,55
192.739,0,0,0,2,2,0,55
192.789,0,0,0,2,2,0,55
192.84,0,0,0,2,2,0,61
192.89,0,0,0,2,2,0,52
192.94,0,0,0,2,2,0,46
192.989,0,0,0,2,2,0,70
193.04,0,0,0,2,2,0,55
193.09,0,0,0,2,2,0,55
193.139,0,0,0,2,2,0,49
193.189,0,0,0,2,2,0,70
193.24,0,0,0,2,2,0,43
193.29,0,0,0,2,2,0,49
193.341,0,0,0,2,2,0,82
193.389,0,0,0,2,2,0,64
193.439,0,0,0,2,2,0,55
193.489,0,0,0,2,2,0,49
193.54,0,0,0,2,2,0,46
193.589,0,0,0,2,2,0,52
193.639,0,0,0,2,2,0,49
193.689,0,0,0,2,2,0,58
193.74,0,0,0,2,2,0,49
193.789,0,0,0,2,2,0,58
193.839,0,0,0,2,2,0,52
193.889,0,0,0,2,2,0,52
193.939,0,0,0,2,2,0,49
193.99,0,0,0,2,2,0,46
194.04,0,0,0,2,2,0,46
194.09,0,0,0,2,2,0,49
194.139,0,0,0,2,2,0,49
194.189,0,0,0,2,2,0,49
194.24,0,0,0,2,2,0,49
194.289,0,0,0,2,2,0,55
194.34,0,0,0,2,2,0,55
194.389,0,0,0,2,2,0,58
194.44,0,0,0,2,2,0,61
194.49,0,0,0,2,2,0,55
194.54,0,0,0,2,2,0,49
194.589,0,0,0,2,2,0,43
194.639,0,0,0,2,2,0,61
194.69,0,0,0,2,2,0,52
194.739,0,0,0,2,2,0,52
194.789,0,0,0,2,2,0,58
194.839,0,0,0,2,2,0,37
194.889,0,0,0,2,2,0,58
194.94,0,0,0,2,2,0,49
194.989,0,0,0,2,2,0,58
195.039,0,0,0,2,2,0,61
195.09,0,0,0,2,2,0,55
195.139,0,0,0,2,2,0,58
195.19,0,0,0,2,2,0,43
195.24,0,0,0,2,2,0,55
195.289,0,0,0,2,2,0,58
195.339,0,0,0,2,2,0,55
195.389,0,0,0,2,2,0,49
195.439,0,0,0,2,2,0,58
195.489,0,0,0,2,2,0,70
195.539,0,0,0,2,2,0,52
195.589,0,0,0,2,2,0,43
195.639,0,0,0,2,2,0,52
195.689,0,0,0,2,2,0,49
195.739,0,0,0,2,2,0,49
195.789,0,0,0,2,2,0,61
195.84,0,0,0,2,2,0,49
195.889,0,0,0,2,2,0,49
195.94,0,0,0,2,2,0,52
195.989,0,0,0,2,2,0,52
196.039,0,0,0,2,2,0,64
196.089,0,0,0,2,2,0,58
196.139,0,0,0,2,2,0,52
196.189,0,0,0,2,2,0,52
196.239,0,0,0,2,2,0,49
196.289,0,0,0,2,2,0,55
196.339,0,0,0,2,2,0,43
196.389,0,0,0,2,2,0,49
196.44,0,0,0,2,2,0,46
196.489,0,0,0,2,2,0,52
196.54,0,0,0,2,2,0,52
196.589,0,0,0,2,2,0,37
196.639,0,0,0,2,2,0,49
196.689,0,0,0,2,2,0,46
196.74,0,0,0,2,2,0,58
196.789,0,0,0,2,2,0,58
196.84,0,0,0,2,2,0,61
196.89,0,0,0,2,2,0,49
196.939,0,0,0,2,2,0,55
196.989,0,0,0,2,2,0,37
197.039,0,0,0,2,2,0,70
197.09,0,0,0,2,2,0,58
197.139,0,0,0,2,2,0,58
197.189,0,0,0,2,2,0,61
197.24,0,0,0,2,2,0,40
197.29,0,0,0,2,2,0,52
197.34,0,0,0,2,2,0,58
197.389,0,0,0,2,2,0,49
197.44,0,0,0,2,2,0,58
197.489,0,0,0,2,2,0,55
197.54,0,0,0,2,2,0,55
197.589,0,0,0,2,2,0,46
197.64,0,0,0,2,2,0,43
197.689,0,0,0,2,2,0,46
197.739,0,0,0,2,2,0,52
197.789,0,0,0,2,2,0,49
197.839,0,0,0,2,2,0,55
197.889,0,0,0,2,2,0,46
197.939,0,0,0,2,2,0,46
197.99,0,0,0,2,2,0,52
198.039,0,0,0,2,2,0,70
198.089,0,0,0,2,2,0,61
198.139,0,0,0,2,2,0,55
198.189,0,0,0,2,2,0,61
198.239,0,0,0,2,2,0,52
198.289,0,0,0,2,2,0,58
198.339,0,0,0,2,2,0,55
198.39,0,0,0,2,2,0,73
198.439,0,0,0,2,2,0,52
198.489,0,0,0,2,2,0,55
198.539,0,0,0,2,2,0,49
198.59,0,0,0,2,2,0,58
198.639,0,0,0,2,2,0,49
198.689,0,0,0,2,2,0,58
198.74,0,0,0,2,2,0,55
198.789,0,0,0,2,2,0,58
198.839,0,0,0,2,2,0,40
198.889,0,0,0,2,2,0,49
198.939,0,0,0,2,2,0,58
198.99,0,0,0,2,2,0,61
199.039,0,0,0,2,2,0,58
199.089,0,0,0,2,2,0,52
199.14,0,0,0,2,2,0,49
199.189,0,0,0,2,2,0,43
199.24,0,0,0,2,2,0,55
199.289,0,0,0,2,2,0,55
199.339,0,0,0,2,2,0,49
199.389,0,0,0,2,2,0,49
199.439,0,0,0,2,2,0,61
199.49,0,0,0,2,2,0,52
199.54,0,0,0,2,2,0,43
199.589,0,0,0,2,2,0,58
199.64,0,0,0,2,2,0,55
199.689,0,0,0,2,2,0,52
199.74,0,0,0,2,2,0,58
199.789,0,0,0,2,2,0,52
199.839,0,0,0,2,2,0,55
199.889,0,0,0,2,2,0,52
199.939,0,0,0,2,2,0,55
199.989,0,0,0,2,2,0,73
200.039,0,0,0,2,2,0,52
200.089,0,0,0,2,2,0,49
200.139,0,0,0,2,2,0,58
200.189,0,0,0,2,2,0,49
200.239,0,0,0,2,2,0,49
200.289,0,0,0,2,2,0,58
200.339,0,0,0,2,2,0,46
200.389,0,0,0,2,2,0,67
200.439,0,0,0,2,2,0,61
200.489,0,0,0,2,2,0,55
200.539,0,0,0,2,2,0,43
200.589,0,0,0,2,2,0,46
200.639,0,0,0,2,2,0,49
200.689,0,0,0,2,2,0,55
200.739,0,0,0,2,2,0,52
200.789,0,0,0,2,2,0,67
200.84,0,0,0,2,2,0,61
200.889,0,0,0,2,2,0,64
200.939,0,0,0,2,2,0,55
200.991,0,0,0,2,2,0,37
201.039,0,0,0,2,2,0,52
201.089,0,0,0,2,2,0,43
201.139,0,0,0,2,2,0,49
201.189,0,0,0,2,2,0,49
201.24,0,0,0,2,2,0,34
201.289,0,0,0,2,2,0,52
201.339,0,0,0,2,2,0,82
